category,project,InducingDate,BugFixing,FixingDates,InducingMessage
Assembly,BBN-Q/pyqgl2,5f42bc28867d93359a63a480da3904dfd7d33bb9,2016-09-07T14:31:30Z,f6164de8ec7318a1b1117fc9cf2059b3b2c75d6c/,2017-04-06 10:01:35-04:00/,"may revert - remove check_symtab from main

checking the symbol table doesn't work for
call-by-reference functions: we can't check them
until we know what the reference points to, which
isn't until runtime.  These almost always fail
(and in a perfect world would *always* fail) in
check_symtab because the bindings don't exist.

check_symtab may be completely redundant at this
point, so this change might be permanent (and
the code can also be removed).  If we want to keep
check_symtab, then we need to fix it so it doesn't
consider these errors."
Assembly,BBN-Q/pyqgl2,8ef163c973be2334f5f7850ca6e25148da2e43ac,2016-09-13T20:14:42Z,a76459f972ef3d91648f774e2d5982c4ed1dafcf/09dd93a8aa98726aed7083952cff3ed3c0afa5eb/03c26455781c778d70212f5a02c80c30bc4bbb06/a01b8a0a67574d86a037d69d326f16eb6e5bdb60/05b10c44be155cdae2b4ba8eac4d1e74d9501a24/722cebfeda7fadce9a4657971bd7731fc85ca74a/987e1e67bda13a4b7777ee23c2268f2885d42aec/,2017-04-13 10:01:57-04:00/2016-09-20 19:35:05-04:00/2016-10-04 06:57:35-04:00/2017-04-07 15:05:12-04:00/2016-09-23 10:51:59-04:00/2017-03-22 16:18:22-04:00/2017-03-22 16:25:57-04:00/,Fix a simplified version of tomo test.
Assembly,BBN-Q/pyqgl2,e1676dd3857d49811eddde4e419c36cb867b96f9,2016-09-06T19:26:50Z,c687a1ddf1228fa2f885c6988c9906a00a516adc/2699c9aa7e3fbfa8287e3ac1b6c6db8b62ef7449/0ea2e6e31197db97d0fdfbb5afc4b3dc0fb19e38/,2017-03-23 11:59:02-04:00/2016-09-06 18:44:10-04:00/2016-09-26 15:04:24-04:00/,"inline qgl2 funcs by references/no err checking

we successfully inline functions by reference, but
we don't do any error checking: we don't check that
the actual parameters match the declaration, and we
don't backfill the qgl_scope so that CheckSymtab will
validate the call.

The latter should be unnecessary because the runtime
checking should replace the static checking, but right
now it's something to watch for"
Assembly,BBN-Q/pyqgl2,6b74157b25594835d243b7fa57a37fe892c5afae,2016-07-01T16:21:43Z,722cebfeda7fadce9a4657971bd7731fc85ca74a/ec749b42b532d39855a3a6d9b8bbfd6d9127f703/,2017-03-22 16:18:22-04:00/2016-07-05 12:17:49-04:00/,"changed seq elements to be named by channel

the old generator just assigned each sequence to
a variable named 'seq', but it wasn't always obvious
which channel that sequence was for.  The new
generator creates a variable named 'seq_CHAN' where
CHAN is the name of the channel, so it's easy to see
what's related to what."
Assembly,BBN-Q/pyqgl2,ed4043265dbb168f871f0912624a38de895fe127,2016-08-31T20:42:15Z,ad76ab4ac298e83e49d22d3bcfeb3c28ac24eddc/,2017-03-23 22:15:42-04:00/,"don't assume all calls are directly to functions

calls might be to class or instance methods instead of functions"
Assembly,BBN-Q/pyqgl2,94ecc65f1c35bc0258853e0877423adf56f3a4c7,2016-07-05T20:53:11Z,99174590189c3bb4480b5fb6f6e9c01f3b5e47bc/,2017-04-06 21:52:58-04:00/,"salvage genChanLabel from substitute.py

the substituter is obsolete, but we still need this function"
Assembly,BBN-Q/pyqgl2,4406bfda6402b7710b1d015c8f0904969991d5c0,2019-06-13T19:18:07Z,ce51c3da3e5924e22bbbe958258a7042f1cf7a51/29302b00c0c43ad4b98ca18e095fd51cddd26bf3/,2019-06-25 15:48:25-04:00/2019-06-19 13:35:55-04:00/,ChannelLibraries rename fixes in comments
Assembly,BBN-Q/pyqgl2,910eced8ea0d5aba83e8cb61715cbe11da1d6f9e,2015-12-08T21:44:49Z,013cb3bf12a78cf63f021e8e89f600829bc97852/b89bf1d120c8da01a56d925816c828803f7dd20e/467892d4bf102a5486ba18dc5b848f510ef6ca9a/94250b99d38edd67798a85a10aa51289b898fa34/cb52749fbdf212d4a6d996d954ac11631c351033/f6164de8ec7318a1b1117fc9cf2059b3b2c75d6c/2592a6e0d6f662ba969be6d416a7085870a5c113/e938a81b26f7a4d3df15af463a6d076dda57dea2/c6dc418e52f3e0ec594dcc80d20e1c0f1ab2609a/b24538119fd6d1243f08b19ab30a159522b8abe9/a89acfe5108e89bb8efa763dbbdc387000b47d80/0086876dc057a441ec04f91f3fedb4d986c976c2/,2016-10-10 10:52:15-04:00/2017-03-21 10:38:39-04:00/2016-09-15 13:53:59-04:00/2016-04-07 12:27:11-04:00/2016-02-26 17:00:11-05:00/2017-04-06 10:01:35-04:00/2016-05-13 09:57:15-04:00/2015-12-15 15:53:40-05:00/2016-07-05 16:40:19-04:00/2016-02-26 16:25:29-05:00/2016-03-25 16:12:15-04:00/2015-12-14 18:24:12-05:00/,integrate the specializer and print results
Assembly,BBN-Q/pyqgl2,2be4234461b4bd2af1f75c8f8fa483e5a80407c1,2019-08-16T18:21:52Z,e69b2d64c34d7874ebad02ee707d55c7dd929c14/,2019-09-13 16:44:18-04:00/,start at updating Feedback. Cannot work until QConditionals work
Assembly,BBN-Q/pyqgl2,2a5d9eda26de6714a4d38bce019b60933aa91f28,2016-06-30T21:27:07Z,a22ef357d24769a3f6913c0ab97967d80a4fb315/,2016-09-23 15:53:12-04:00/,"differentiate between module and builtin symbols

try to give better warnings about module and builtin symbols

change how the NameFinder is imported to prevent a circular
import

change scope_check to be a predicate, because someday it
might detect errors instead of just emitting warnings"
Assembly,BBN-Q/pyqgl2,34297064cb4871e8504ea3588f4d01a4cfa51508,2016-03-11T15:27:23Z,9dbbe24dd3d13da980348daa251ca943bcfa06b0/,2016-03-16 17:27:11-04:00/,"prototype of sequence-creation functionality

doesn't add all the needed WAIT/SYNC calls yet"
Assembly,BBN-Q/pyqgl2,780b3d7167958f2de31fad69bc8c1a14462a0287,2015-12-02T23:15:37Z,7748910e5e76d718722d7db3b5f906b36e621345/,2016-02-29 19:01:34-05:00/,"add utility for pretty-printing AST trees

based on our own version of meta, which has
fewer bugs than the standard version"
Assembly,BBN-Q/pyqgl2,9ecc634ba618a2d92c12dfe998bab00033a1e30b,2015-10-16T13:30:20Z,a3bc39be4ebb3aff3b2158c80e79a4ebef2674ef/2ac21c47f37e72605037fc66f90c079e05335ee7/c569f7f12e652cbe6c9fe939b134024fd30368a3/a7895d9422cf21b9beb83be6c650e1809fba5e48/,2015-11-11 17:14:33-05:00/2015-10-16 10:21:58-04:00/2015-11-10 18:01:57-05:00/2015-12-10 22:38:33-05:00/,"cleaning up the parameter/local scopes

needs a better approach because even with just
three types it's already clunky"
Assembly,BBN-Q/pyqgl2,ea575afa1f01af217fa203ceb5fca085dbf555ff,2016-06-23T21:12:22Z,dd692464df3a04560fe3a229a9e734dfb77b084c/ce8a436ec9dae4e45cbcb513b8ec4ceb7441e578/,2016-06-24 10:26:18-04:00/2016-06-24 10:43:08-04:00/,"bug fixes, better documentation"
Assembly,BBN-Q/pyqgl2,348ef91c136834c516e89fd54f48bdfcf4591a4e,2016-09-21T14:39:29Z,232aa6630dee440efd89b8cd05d67e0a35fbe264/3bfe751db8d3c46463119be914a2cac7094da49d/,2017-03-23 14:06:24-04:00/2016-09-29 14:53:30-04:00/,Make tests for Swap and RabiAmp_NQubits work
Assembly,BBN-Q/pyqgl2,0ef68904abf9cbec8dab18502224194e82f87f14,2017-03-22T20:36:36Z,bfb4909d003907498efdc50306aa0872c0d4bc4b/,2017-04-07 13:22:20-04:00/,"Fix toplevel_binding test.

Requires re-injecting evaluator setup preamble to pass. The problem seems to be
that the evaluator isn't able extract values from numpy arrays. I'm not sure why
this is the case since the evaluator clearly was able to determine the length of
the array."
Assembly,BBN-Q/pyqgl2,8bf48a852b8acaee9f656d529869c17eb6fc4463,2016-02-01T19:23:28Z,30b22f27f5b740f388e8ed7a01f2efacc086f507/baf708c6e624f8c1271336391ee2cda6bdc19fb5/,2016-03-21 16:46:01-04:00/2019-06-11 14:59:37-04:00/,updated the import statement
Assembly,BBN-Q/pyqgl2,41fd039f3c723e999d10bc3f1d5626242bd335d7,2015-12-03T23:12:44Z,9219cc02cd83026c424fd5360a49dce092eaf262/b606cbb8c986d094d2f60470567f9957a7710c62/,2015-12-15 16:36:50-05:00/2016-04-07 14:14:51-04:00/,"squash multiple repetitions of the same warning

if we inline a function more than once (or later,
unroll loops, etc) then we could end up detecting
things that look bogus more than once, and printing
identical warnings/errors (that all reference the
same line in the original source file), and this
is not useful.  So track all the messages generated,
and only emit each once."
Assembly,BBN-Q/pyqgl2,13f077a78ad4daac717f9002226e0b77dbe79682,2016-04-28T17:21:22Z,62bc4470539cf15ac0eef9662feb0652957622d8/,2016-05-06 16:21:50-04:00/,hack to allow simple single qbit programs to still work
Assembly,BBN-Q/pyqgl2,da8b8b3138cca7be5e19596da9c38ec6f977cc87,2015-12-01T21:09:19Z,f97498bbbbd8b136660e6736b322f47c777ff858/a89acfe5108e89bb8efa763dbbdc387000b47d80/,2016-04-07 11:54:09-04:00/2016-03-25 16:12:15-04:00/,fix errors in conversion to argparse
Assembly,BBN-Q/pyqgl2,ad77dfde389ad2d9da2ccb22eae1ca046fbd6d8b,2016-05-10T22:45:41Z,86d01d68a3b80c09e89c89799a1fb650bda67646/e1676dd3857d49811eddde4e419c36cb867b96f9/ddbaf39ee4162f676ebf53b94da3e98c1181d857/2358e1d67873108382c3119d15ccf0d4f804990e/,2016-05-11 11:34:47-04:00/2016-09-06 15:26:50-04:00/2016-05-13 06:43:26-04:00/2016-05-11 22:42:21-04:00/,"first step in ability to ""playback"" previous eval

we want to be able to evaluate assignments and ""remember""
the values that we computed, in case they turn out to be
based on calls to non-pure functions and we need to evaluate
the assignments more than once (because some parts of the
expansion are done by trial and error).  This allows us
to fall back to an earlier state in the evaluation if
a transformation fails and we need to try another, without
evaluating things more than once."
Assembly,BBN-Q/pyqgl2,809241af26d59ed76e81fb5c908ff2e7e262c84e,2016-05-12T23:41:16Z,73d3663612c5127c1e6b036a9f40e86089645906/,2016-09-29 16:36:27-04:00/,add missing import
Assembly,BBN-Q/pyqgl2,efdb682cd96ad71dee0ce3072a2e1b27fec377b6,2016-03-01T00:38:40Z,a1006b4d5356de8b46740145fa7e1a6f6aeeae41/d3b70552de6ef1a650ed4c9054f442ce781ec8c2/,2016-03-02 16:46:45-05:00/2016-03-03 11:58:58-05:00/,"better debug messages

still playing with the interface; still feels clunky."
Assembly,BBN-Q/pyqgl2,b4922b49f21b871128ffa09d7598ba556bc8a097,2016-05-16T20:03:24Z,4c7a814a0aed61c4361ed0dee5b4586c8b424c4a/,2016-08-29 18:28:01-04:00/,"format warning/error messages more cleanly

if the expr was AST, and came from the preprocessor,
then print it with the file/line number info, using the
standard mechanism.  Otherwise, just print something
reasonable about the nature of the error"
Assembly,BBN-Q/pyqgl2,c6d3e47763e666a8bf2869e245fba6fe1fb42378,2017-04-10T18:20:04Z,a76459f972ef3d91648f774e2d5982c4ed1dafcf/,2017-04-13 10:01:57-04:00/,Fix scope tests.
Assembly,BBN-Q/pyqgl2,39305cd69ec192acd0d702be7874490c90e702f1,2019-06-17T22:28:39Z,90cee6454d7911872816d8abb64c51311859ef0d/18bf238c4abfc3dc50eec0b858afd860f148661d/e49f367ea90c010d899341fb11ed3095ad3c9faa/91ecf1456789b8d7b2bfcc7894979d78a06d507a/,2019-06-18 18:39:29-04:00/2019-06-21 11:47:12-04:00/2019-09-13 14:41:54-04:00/2019-09-16 11:31:44-04:00/,"cleaned up Decoupling. Now have a single working implementation of each, synced to latest QGL1"
Assembly,BBN-Q/pyqgl2,004cfe4cc309423fca105f556f76ca4c4bf89277,2016-06-01T23:34:35Z,f6164de8ec7318a1b1117fc9cf2059b3b2c75d6c/1d046f55c5c629409d9c323799fb4d3668eefea8/,2017-04-06 10:01:35-04:00/2016-06-20 16:40:35-04:00/,"integrating qrepeat transforms

needs testing; appears to handle trivial cases
but hasn't been tested on anything complex"
Assembly,BBN-Q/pyqgl2,c569f7f12e652cbe6c9fe939b134024fd30368a3,2015-11-10T23:01:57Z,24c142ed6f812c7d98b7e107758e0f77f469c889/a3bc39be4ebb3aff3b2158c80e79a4ebef2674ef/9b7a544414650f8d04e88697397a27578208dcdb/c1ca2f051f40ec7f16a6c338ecf33f30a4e18af4/a7895d9422cf21b9beb83be6c650e1809fba5e48/,2015-11-10 19:44:50-05:00/2015-11-11 17:14:33-05:00/2016-03-18 16:16:29-04:00/2016-04-06 16:30:50-04:00/2015-12-10 22:38:33-05:00/,"fix resolution to find Qbit creation

this now works, but it should be folded into the
substituter, which does almost the same thing."
Assembly,BBN-Q/pyqgl2,27ec2ae35a64a78107dfcb30e0c9d5e1009c9684,2016-06-28T15:29:21Z,2967b2d3a212bb88fd554a38cca098b866d25e43/,2016-06-30 17:34:38-04:00/,debug msgs if parameters have unexpected types
Assembly,BBN-Q/pyqgl2,988bc84f6002f49aa56b8fef77c44d3f4cbe476d,2015-12-02T23:24:47Z,9b7a544414650f8d04e88697397a27578208dcdb/57699994fc8284b9f07054bd8a6f4c8e2379b4ac/,2016-03-18 16:16:29-04:00/2017-04-11 15:23:04-04:00/,"added base type for 'concur' and 'seq'

base objects don't have an __exit__ method, for
some reason.  Created a new base class for operands
to ""with"" that has a degenerate __exit__ method."
Assembly,BBN-Q/pyqgl2,e9291c43ef1f7699221b17647d9e1d2d27ce4c88,2016-02-25T16:20:51Z,7775f56f5e3743a9b6b73f33a063cfd3ed1a8871/,2016-03-18 10:12:26-04:00/,"better diagnostic msgs for type errors

when we check whether the parameters of a call match
the signature of the function, print the name of the
function and parameters that don't match"
Assembly,BBN-Q/pyqgl2,62e6d0793036a0e1811e0ced7c898e1380c01c40,2016-09-21T12:49:10Z,232fe6aa404c73b84b9a8efe3daa8be0227869b2/05b10c44be155cdae2b4ba8eac4d1e74d9501a24/18ffdb59d6d0d0fb09ff3994e89a38f7f0aafe76/4ab7da4826dc5ede7c520bf03d6b14242d8dbc99/b44db5a4c9d492a26f3be6714f35d35fa905668b/ef42a9b1125661d6997032a6199dae71ffaf7362/,2017-04-07 17:09:27-04:00/2016-09-23 10:51:59-04:00/2017-03-23 09:45:53-04:00/2016-09-24 15:59:35-04:00/2016-09-21 15:00:48-04:00/2017-03-22 16:13:42-04:00/,unit tests to run test/multi.py
Assembly,BBN-Q/pyqgl2,b26ba3037661c276113a7c3b7a5a52aac00773e1,2016-09-09T14:11:51Z,25980e477b48585bbd28f64ca216507ee8069aaf/,2016-09-09 10:19:34-04:00/,"handle references to from-as qgl2decl functions

I'm not sure how this will handle ""nested"" from-as symbols
(symbols that are imported into the file from which the
referencer imports them, rather than being defined there).

I need to check whether the importer populates the from-as
recursively (as it probably should) or whether I need to
do the recursion here (and detect loops)"
Assembly,BBN-Q/pyqgl2,0a2d00c97f489253bc2966d44e991bccc4d4317a,2016-09-29T20:00:23Z,a76459f972ef3d91648f774e2d5982c4ed1dafcf/71a0dbb1d730f495266876b5aa16ba0587f0f8d4/032f0241eb969870a941956a7db8a17a86e76aa9/0ef68904abf9cbec8dab18502224194e82f87f14/ef42a9b1125661d6997032a6199dae71ffaf7362/,2017-04-13 10:01:57-04:00/2016-10-05 12:03:34-04:00/2017-04-11 16:00:27-04:00/2017-03-22 16:36:36-04:00/2017-03-22 16:13:42-04:00/,"Add a test for qbit_list top-level args.

Currently fails."
Assembly,BBN-Q/pyqgl2,76822b6ec2c20317277c6d9dea82eedaa55c8ecb,2016-06-23T15:04:04Z,9eb53d5150223e975335820cdf66bc0d14a438f3/,2017-03-30 14:06:05-04:00/,"put BarrierIdentifier back in inline.py

tried to move it elsewhere, but created a circular
dependency.  The classes need to be reorganized more
logically by file"
Assembly,BBN-Q/pyqgl2,b5d0488efb1c22aabd075608614a6e2ec2ded0bc,2017-03-29T19:19:49Z,a01b8a0a67574d86a037d69d326f16eb6e5bdb60/5ac645d651444613745ca65e3c3473324a1a4b41/,2017-04-07 15:05:12-04:00/2017-03-31 10:35:54-04:00/,"Error on break/continue inside runtime conditions.

Add a test of the same."
Assembly,BBN-Q/pyqgl2,2ac21c47f37e72605037fc66f90c079e05335ee7,2015-10-16T14:21:58Z,35e1f806ccbf2bf1c53f2fc7ab94eadb226d435f/9c5bde1898650ca5be0c2680a7c055f773e2ea08/a7895d9422cf21b9beb83be6c650e1809fba5e48/,2015-12-04 13:04:17-05:00/2015-11-10 18:50:58-05:00/2015-12-10 22:38:33-05:00/,temporarily comment out noisy diagnostics
Assembly,BBN-Q/pyqgl2,697f7464e490a6d54e333324832314b58f65285b,2016-02-12T15:21:15Z,2019ed77591b824855a46a938f51dbed0f10c46d/5204ecd0473c66ee812039244ace1e5a35cb22b7/94250b99d38edd67798a85a10aa51289b898fa34/ab2543752e96fb9cbdb18f181a03aa5f5e3305b0/21bfcc5d5adf36c0a809ed7c897d83afb3c99d6a/f6164de8ec7318a1b1117fc9cf2059b3b2c75d6c/b24538119fd6d1243f08b19ab30a159522b8abe9/,2016-03-04 09:51:49-05:00/2016-06-30 18:32:06-04:00/2016-04-07 12:27:11-04:00/2016-02-25 11:22:07-05:00/2016-02-16 16:43:24-05:00/2017-04-06 10:01:35-04:00/2016-02-26 16:25:29-05:00/,"sketch of adding statement grouper

comments out some other functionality, which
needs to be restored before merging"
Assembly,BBN-Q/pyqgl2,1ecea1bbb15f45bd43bb584e80dea65a605633ee,2015-11-23T16:55:54Z,bdc34bc6474839cd491978f1c95e4836861e9fd8/650e09fd6357617c6878a3558f733ed89dcf1cf4/ad66aad5919b9be3fa1666414ef6b33de1936a95/,2016-02-24 10:19:10-05:00/2016-05-05 16:25:44-04:00/2016-09-15 15:13:28-04:00/,"fix up the AST annotations

make error messages more meaningful

I'm not certain whether this catches everything yet."
Assembly,BBN-Q/pyqgl2,395aca7906d60ceae9afeead847df29ecd4a9e5f,2016-05-26T03:19:11Z,afab6733b31db6aac6fe2ccb150aafa5fe239980/f40d398390b0998ec36c58ba1b2fdf70e1df2e07/d6af00f88a8977a72366860560c799c3d61cad10/,2016-06-30 18:21:21-04:00/2016-06-13 19:30:38-04:00/2016-06-28 11:47:45-04:00/,handle Qfor/Qiter (in a simplistic way)
Assembly,BBN-Q/pyqgl2,c5e1724225fede74eb1fbb631c60e6268c04ec04,2016-05-25T22:32:15Z,afab6733b31db6aac6fe2ccb150aafa5fe239980/a9dd7f112a122a61fbef6fd6fa436f008a55b98f/d6af00f88a8977a72366860560c799c3d61cad10/395aca7906d60ceae9afeead847df29ecd4a9e5f/,2016-06-30 18:21:21-04:00/2016-05-27 10:18:52-04:00/2016-06-28 11:47:45-04:00/2016-05-25 23:19:11-04:00/,"starting to work on new grouper

the previous grouper did not generalize to handling more
complicated compound statements, and was confused by
continue/break"
Assembly,BBN-Q/pyqgl2,a29ad125d1662023231fef50e27ee697ded4c333,2016-09-24T18:31:52Z,b3bff13f83081af9987d1d91ce1ba2df96836a9c/e07e07028cf66d29fb7ffd1f437550ed8c89a033/,2016-10-05 10:03:50-04:00/2016-09-28 13:55:57-04:00/,"remove unnecessary create_cal_seqs; fix Id call

create_cal_seqs is not referenced, but importing
it pulls in QGL modules, which causes problems.

Id requires that the length parameter be a kwarg.
(this may be considered an undesirable requirement,
but that's a question for another discussion)"
Assembly,BBN-Q/pyqgl2,e8869d31e5329a6781f8b9f75c44265c045d706a,2016-03-28T20:39:09Z,405d4f545ba6a13bf973f700b4dc952760dea045/ff4d3749290f55f783502b3f8ff6e0b5e36fe2b4/94ecc65f1c35bc0258853e0877423adf56f3a4c7/376981202e56dab3c048c7d6877b21aef9cac7e8/3b31a3ecf49fb20b15d38883465414f14336ce36/0d5953cfae64c729ecac1086ff403495241503d9/d898e0c46e8c73fbcea9448087435b9d751bd404/99174590189c3bb4480b5fb6f6e9c01f3b5e47bc/,2016-03-31 19:47:54-04:00/2016-04-20 13:32:45-04:00/2016-07-05 16:53:11-04:00/2016-05-05 16:06:12-04:00/2016-05-02 18:42:48-04:00/2016-04-07 14:40:32-04:00/2016-04-28 13:09:58-04:00/2017-04-06 21:52:58-04:00/,use proper Qubit creating function and the proper label. Hack to add in QGL1 imports
Assembly,BBN-Q/pyqgl2,1fd84313e44d1e74d3ea86ee9885263719001685,2016-08-18T16:14:41Z,e937c1ca91d90f2028ad1d12dadac85fea2e1e58/403f8ca7cc9b1ca8be023b680e96790293ca06bb/66ed22c49453a5aa49f7866faffbcb0efa22df35/fa489ce07d9993cc1ea19e1606344b4da6f5acbc/d5f2789d7813c76d64040a7630985264e5b9517c/6577998beb36fc49b99e50a9253d5e32226ef37c/,2016-09-09 12:01:39-04:00/2017-05-25 16:22:05-04:00/2017-05-15 10:21:32-04:00/2016-10-27 11:57:29-04:00/2016-09-09 11:41:33-04:00/2016-09-09 12:09:16-04:00/,"Large refactor of qgl2_compile_to_hardware to use more helper functions. ID which sequence is which qubit using new group_marker barriers. Supply new args to compile_to_hardware to tell QGL1 explicitly which Qubit this is (and so to ignore others), and which Edges to include here (and so which to ignore). Log a warning if in the end there is overlap in generated HD5 files. For picking where to compile each Edge, match with the sequence with the same AWG if any, else compile with the Qubit that is the source of the Edge."
Assembly,BBN-Q/pyqgl2,0527f57fb9d8fb427497f729f752f80e8ea41a6c,2016-05-06T20:18:59Z,403f8ca7cc9b1ca8be023b680e96790293ca06bb/f6164de8ec7318a1b1117fc9cf2059b3b2c75d6c/,2017-05-25 16:22:05-04:00/2017-04-06 10:01:35-04:00/,Sequence creator is not really used. Add comments on steps in the main compile function
Assembly,BBN-Q/pyqgl2,9690375f0473337f0aa3593260803bdb26444a62,2016-09-12T20:38:08Z,232aa6630dee440efd89b8cd05d67e0a35fbe264/68a2c89dafa19dc73b7b221abfcde55245394383/4d4482de68da8dfcd9a3683e4eabae12988943e6/9589e07bf9bf4718438097274d9b66baedd3e222/42f5e63fc9cd40e7678004f4cd4c544cb35761b0/032f0241eb969870a941956a7db8a17a86e76aa9/1a21dd1faaa1a563ad8ce349d3ef5c87ca3d8132/3bfe751db8d3c46463119be914a2cac7094da49d/1319777c1cc8972ba40595e08dfd3a7627cb7837/530ff82ff7e2cbb7ad5a3262477407be7db0b186/cda56a922723f87a7a6d39af3a862553609f2927/,2017-03-23 14:06:24-04:00/2016-09-27 18:58:40-04:00/2016-09-29 15:11:40-04:00/2016-10-07 09:26:40-04:00/2016-09-24 15:54:45-04:00/2017-04-11 16:00:27-04:00/2016-09-21 10:38:58-04:00/2016-09-29 14:53:30-04:00/2016-09-28 14:03:44-04:00/2017-04-11 11:41:47-04:00/2019-06-24 13:25:22-04:00/,"add missing Swap and RabiAmp_NQubits. Comments/cleanup. RabiWidth still fails, and you can't do calibration sequences"
Assembly,BBN-Q/pyqgl2,3391175511edfe746a3f461b105a99798d3e1916,2017-04-07T20:21:14Z,19f090f0b17ed60b9195793f183eae5fd7b73a2b/,2017-04-13 16:03:24-04:00/,Handle expansion of multiple QRegister arguments.
Assembly,BBN-Q/pyqgl2,c16764c2105be1dc3d45200de7498c1618a8c38d,2016-03-31T15:26:10Z,e695735349c259a143aae1fd71754e5fa2dd4012/7f4a29da2b40a21f72485bc2ae158602c93c7fb8/940bd940dd9341d40b72f18f0afb862c7d0e78bc/,2016-04-19 12:01:58-04:00/2016-04-01 16:05:53-04:00/2016-09-06 16:44:46-04:00/,"more helpers to set up channels, make things runnable"
